id track,name,popularity,duration ms,explicit,artists,id artists,release date,release year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time signature,artist id 1,artist id 1 followers,artist id 1 genres,artist id 1 popularity,artist id 2,artist id 2 followers,artist id 2 genres,artist id 2 popularity,artist id 3,artist id 3 followers,artist id 3 genres,artist id 3 popularity,artist id 4,artist id 5,artist id 6,artist id 7,artist id 8,artist id 9,artist id 10,artist id 11,artist id 12,artist id 13,artist id 14,artist id 15,artist id 16,artist id 17,artist id 18,artist id 19,artist id 20,artist id 21,artist id 22,artist id 23,artist id 24,artist id 25,artist id 26,artist id 27,artist id 28,artist id 29,artist id 30,artist id 31,artist id 32,artist id 33,artist id 34,artist id 35,artist id 36,artist id 37,artist id 38,artist id 39,artist id 40,artist id 41,artist id 42,artist id 43,artist id 44,artist id 45,artist id 46,artist id 47,artist id 48,artist id 49,artist id 50,artist id 51,artist id 52,artist id 53,artist id 54,artist id 55,artist id 56,artist id 57,artist id 58,artist 1,artist 2,artist 3,artist 4,artist 5,artist 6,artist 7,artist 8,artist 9,artist 10,artist 11,artist 12,artist 13,artist 14,artist 15,artist 16,artist 17,artist 18,artist 19,artist 20,artist 21,artist 22,artist 23,artist 24,artist 25,artist 26,artist 27,artist 28,artist 29,artist 30,artist 31,artist 32,artist 33,artist 34,artist 35,artist 36,artist 37,artist 38,artist 39,artist 40,artist 41,artist 42,artist 43,artist 44,artist 45,artist 46,artist 47,artist 48,artist 49,artist 50,artist 51,artist 52,artist 53,artist 54,artist 55,artist 56,artist 57,artist 58
002TGKi4LBwxYodlfWoaN0,Cunnamulla Fella - 1998 Remaster,32,132093,0,['Slim Dusty'],['0M4w6wFmaVFmP4lIndnEU5'],1/1/2000,2000,0.763,0.881,5,-7.409,1,0.0311,0.596,3.11E-05,0.148,0.987,143.164,4,0M4w6wFmaVFmP4lIndnEU5,91798,"['australian country', 'australian rock', 'bush ballad', 'classic australian country']",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slim Dusty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002x5YvGv3c0OW9HOoa4lG,El Pajarito,10,173035,0,['Los Graduados'],['1JldSq8x5MHlqxHVMDEnlF'],1/1/1977,1977,0.745,0.586,10,-6.647,1,0.0627,0.629,0.000382,0.34,0.95,90.111,4,1JldSq8x5MHlqxHVMDEnlF,32043,"['classic colombian pop', 'cumbia', 'musica llanera']",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Graduados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002zOHMdBKYgNGtmmHSE2D,Zing! Went The Strings Of My Heart - Live/Medley,5,250893,0,['Judy Garland'],['0hItVPjwJLVZrFqOyIsxPf'],2/2/1959,1959,0.39,0.699,7,-9.87,1,0.807,0.797,0,0.7,0.791,164.58,4,0hItVPjwJLVZrFqOyIsxPf,172112,"['adult standards', 'hollywood', 'lounge', 'torch song', 'vocal jazz']",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judy Garland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00309sp8DDeN07RtAyBKIX,Workaholic,34,251646,1,['2 Unlimited'],['18JD8DVlD1fakDAw7E9LFC'],2/24/1992,1992,0.57,0.881,7,-12.808,1,0.0483,0.000704,0.19,0.334,0.623,128.91,4,18JD8DVlD1fakDAw7E9LFC,159288,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 Unlimited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0033rRpGIViA0RngXc0jtL,The Day Before The New Year,0,245957,1,['Artemius Wolf'],['6AHGSLoRCZrOOtk2vMvF4n'],11/1/2012,2012,0.175,0.0682,5,-16.955,1,0.0419,0.937,0.888,0.226,0.0354,118.248,4,6AHGSLoRCZrOOtk2vMvF4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Artemius Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0034Fs63aj5J6FTxe5U2Ru,Medley Masa Records,11,777667,0,['Wilkins'],['5Awnuu794580X3uHQGx78O'],6/10/1983,1983,0.466,0.419,0,-10.342,1,0.0371,0.698,6.09E-05,0.209,0.277,122.637,4,5Awnuu794580X3uHQGx78O,22255,['puerto rican pop'],54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0036VchQkckr6Xxz7WYEh0,Poetry,31,232587,0,['Elin Synnøve Bråthen'],['4UbKt70l6utIvEDvLzWef5'],3/8/2010,2010,0.707,0.266,1,-12.338,1,0.0307,0.766,3.72E-05,0.105,0.473,92.008,4,4UbKt70l6utIvEDvLzWef5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elin Synnøve Bråthen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0038DNjmwf6yFivn7PLwqP,Yum-Yum,21,336653,0,['Nile Rodgers'],['3yDIp0kaq9EFKe07X1X2rz'],1983,1983,0.898,0.739,9,-7.487,0,0.0605,0.225,0.000128,0.285,0.883,113.884,4,3yDIp0kaq9EFKe07X1X2rz,73915,['disco'],73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nile Rodgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003d3VbyJTZiiOYT2W7fnQ,Mr. Bojangles,41,290933,0,['Neil Diamond'],['7mEIug7XUlQHikrFxjTWes'],1/1/1973,1973,0.461,0.32,0,-16.337,1,0.0327,0.266,3.50E-06,0.211,0.487,134.881,3,7mEIug7XUlQHikrFxjTWes,1488711,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neil Diamond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003FTlCpBTM4eSqYSWPv4H,"Swing, Swing",69,233267,0,['The All-American Rejects'],['3vAaWhdBR38Q02ohXqaNHT'],10/15/2002,2002,0.553,0.717,7,-5.857,1,0.0318,6.48E-05,0.128,0.0385,0.318,127.947,4,3vAaWhdBR38Q02ohXqaNHT,2074499,"['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-teen pop']",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The All-American Rejects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003fzMu2jBvZqXNPMYNYox,Momentos de Amor,32,213107,0,['Carlos Vives'],['4vhNDa5ycK0ST968ek7kRr'],9/29/2009,2009,0.567,0.603,7,-8.223,1,0.044,0.317,3.70E-05,0.13,0.681,159.934,4,4vhNDa5ycK0ST968ek7kRr,4349020,"['champeta', 'colombian pop', 'latin', 'latin pop', 'tropical', 'vallenato']",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Vives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003gesN9g85fPpsH1Gx5OO,Iko Iko,47,196040,0,['Captain Jack'],['1b81zU0IfjHE8krv2IZ0Hf'],2001,2001,0.792,0.952,2,-6.749,1,0.055,0.134,0.000263,0.254,0.968,106.009,4,1b81zU0IfjHE8krv2IZ0Hf,52628,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Captain Jack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003hDp0MCmLiYKYRfzbhMo,Dos Claveles,18,229227,0,"['Diomedes Diaz', 'El Cocha Molina']","['66NweiA3nU84k1S3SZdTSG', '3mGBnso9JtXG8OeNT7fqMs']",1996,1996,0.621,0.817,4,-3.34,1,0.0526,0.509,0,0.156,0.976,155.129,4,66NweiA3nU84k1S3SZdTSG,1792102,"['cumbia', 'vallenato']",63,3mGBnso9JtXG8OeNT7fqMs,225,[],48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diomedes Diaz,El Cocha Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003IDC4FUadw6ocSKqWHtq,תחת עץ האהבה,22,193760,0,"['Nurit Galron', 'Yossi Banai']","['6tElujnqj1XntPgsnfPx7K', '0qyW8XnyYBblpgc9FpEaNh']",1/1/1988,1988,0.574,0.59,7,-7.879,0,0.0241,0.0844,0,0.0676,0.346,102.683,4,6tElujnqj1XntPgsnfPx7K,28827,"['classic israeli pop', 'israeli rock']",38,0qyW8XnyYBblpgc9FpEaNh,26075,['classic israeli pop'],37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nurit Galron,Yossi Banai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003IdD0Ir5LSZHlrPpLZlm,"Lute Suite in E Minor, BWV 996 (Arr. J. Williams for Guitar): II. Allemande",27,120907,0,"['Johann Sebastian Bach', 'John Williams']","['5aIqB5nVVvmFsvSdExz408', '6mBYeMZZUhJKEvRXagJYzY']",1975,1975,0.293,0.186,7,-27.67,1,0.0419,0.989,0.848,0.109,0.796,152.045,4,5aIqB5nVVvmFsvSdExz408,3149269,"['baroque', 'classical', 'early music', 'german baroque']",81,6mBYeMZZUhJKEvRXagJYzY,32608,['classical guitar'],54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johann Sebastian Bach,John Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003IvyvD1M7gdSDK3z5Kfd,Moño Negro,36,143200,0,['Alejandro Fernández'],['6sq1yF0OZEWA4xoXVKW1L9'],1996,1996,0.716,0.33,5,-11.764,0,0.0413,0.57,1.79E-05,0.138,0.554,117.835,4,6sq1yF0OZEWA4xoXVKW1L9,4078032,"['latin', 'latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'ranchera', 'regional mexican']",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alejandro Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003JzPprzThp8SHUctgXnn,Willow Weep For Me - Remastered 1998,10,182413,0,['Thelonious Monk'],['4PDpGtF16XpqvXxsrFwQnN'],1952,1952,0.461,0.454,7,-8.499,1,0.0419,0.797,0.00612,0.107,0.298,142.197,4,4PDpGtF16XpqvXxsrFwQnN,485536,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz piano', 'stride', 'vocal jazz']",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thelonious Monk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003KPastz3K8HNyHb8dixS,מעביר דף,26,303120,0,"['Shlomo Artzi', 'Nurit Galron']","['2W0dQPsEPd0tz7cj95gUse', '6tElujnqj1XntPgsnfPx7K']",4/9/2000,2000,0.65,0.83,0,-5.758,0,0.0281,0.106,0,0.318,0.632,132.353,4,2W0dQPsEPd0tz7cj95gUse,347596,"['classic israeli pop', 'israeli rock', 'israeli singer-songwriter']",54,6tElujnqj1XntPgsnfPx7K,28827,"['classic israeli pop', 'israeli rock']",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shlomo Artzi,Nurit Galron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003noSDLb7rvHSJ2FPYmDX,Russian Lullaby - Radio Edit,38,193867,0,['E-Type'],['53I4RAzuXWvaO1vzrCBJbD'],1/1/1995,1995,0.566,0.95,2,-9.146,0,0.0376,0.00354,0.00493,0.227,0.759,148.029,4,53I4RAzuXWvaO1vzrCBJbD,112178,"['bubblegum dance', 'eurodance', 'europop', 'swedish eurodance']",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E-Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003oRl3zfRZvhttUxM9Gr5,El Negrito Sabrosón,12,238707,0,['Binomio de Oro'],['6n21XaDAuqpceTXBiypR9W'],11/12/1986,1986,0.76,0.746,2,-5.179,1,0.271,0.322,2.04E-06,0.0457,0.892,137.078,4,6n21XaDAuqpceTXBiypR9W,746503,"['cumbia', 'musica popular colombiana', 'vallenato']",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Binomio de Oro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003PmYxl19KBg6m4uxClbR,Als Je Bij Me Bent,22,217267,0,['Andre Hazes'],['04MtOUkmIDC4LAxDDBjrOY'],1/1/1990,1990,0.47,0.712,5,-5.462,1,0.0317,0.164,0,0.225,0.28,146.181,4,04MtOUkmIDC4LAxDDBjrOY,465737,"['dutch pop', 'dutch rock', 'levenslied', 'nederpop']",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andre Hazes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003ShLCyC9ACAsdUWOcnk0,Njattu Velakkiliye - Male Version,19,228573,0,"['M. G. Radhakrishnan', 'M. G. Sreekumar']","['5L0RbvV13JHcxpbO7LxVAp', '3wjaprBWmoSJn4KP9tgkxt']",3/12/1993,1993,0.773,0.587,7,-12.196,1,0.039,0.829,3.94E-05,0.0719,0.86,130.138,4,5L0RbvV13JHcxpbO7LxVAp,60379,['mollywood'],32,3wjaprBWmoSJn4KP9tgkxt,143194,"['filmi', 'mollywood']",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M. G. Radhakrishnan,M. G. Sreekumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,82,222973,0,['The Killers'],['0C0XlULifJtAgn6ZNCW2eu'],2004,2004,0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4,0C0XlULifJtAgn6ZNCW2eu,5944237,"['dance rock', 'modern rock', 'permanent wave', 'rock']",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Killers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003WuNd8vTwCW4JyhFQMYT,Falstaff: Act I: Scene 2: Quell'otre! quel tino!,0,42267,0,"['Giuseppe Verdi', 'Arturo Toscanini']","['1JOQXgYdQV2yfrhewqx96o', '4xpgBZSojKNEQqQHXrwSXA']",1954,1954,0.656,0.518,4,-18.673,1,0.101,0.987,0.132,0.762,0.932,142.216,3,1JOQXgYdQV2yfrhewqx96o,466404,"['classical', 'italian opera', 'italian romanticism', 'late romantic era']",63,4xpgBZSojKNEQqQHXrwSXA,10585,"['classical performance', 'historic orchestral performance', 'orchestral performance']",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giuseppe Verdi,Arturo Toscanini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003Ymyk0DvgqFmqEmA5Vzc,Pode Esperar,24,249160,0,['Alcione'],['0hPar6ePAELiu9rYMdvMEo'],1978,1978,0.693,0.57,0,-9.949,0,0.0309,0.38,0,0.28,0.855,123.193,4,0hPar6ePAELiu9rYMdvMEo,599168,"['axe', 'bossa nova', 'mpb', 'musica maranhense', 'pagode', 'pagode novo', 'samba', 'velha guarda']",62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alcione,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003YOvQRIurKekUuUMDtkZ,Inocente,44,293616,0,['Los Gigantes Del Vallenato'],['0P8EpsSMekkWtsX331Iebt'],3/17/1999,1999,0.801,0.555,6,-7.871,1,0.0321,0.461,0,0.236,0.806,142.343,4,0P8EpsSMekkWtsX331Iebt,467884,['vallenato'],53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Gigantes Del Vallenato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0043vCcTBYYsmUPzCNd1JQ,Geef me liefde,11,224627,0,['Will Tura'],['4HS0xcnX3oDHfCLJpHlUT8'],1/1/1989,1989,0.749,0.756,9,-6.095,1,0.0374,0.00613,0,0.0332,0.861,122.414,4,4HS0xcnX3oDHfCLJpHlUT8,21703,['classic belgian pop'],43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will Tura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00469l4g2MMTCWwPudV9Qq,Seven Lonely Days,1,255547,0,['江玲'],['1OMhQkdn6Ja8e2Nyj6nB88'],1/1/1960,1960,0.682,0.262,5,-14.67,0,0.0495,0.765,0,0.228,0.598,123.795,4,1OMhQkdn6Ja8e2Nyj6nB88,170,['vintage chinese pop'],12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0046quUYhSAFccrKIC3Iht,All Cried Out (with Full Force),43,284973,0,"['Lisa Lisa & Cult Jam', 'Full Force']","['1vgjN6nIPNKiiQGE9PtzTT', '1iQS32l0NPcZeJKVrvayS2']",6/1/1985,1985,0.48,0.435,1,-9.959,1,0.0305,0.207,5.83E-06,0.196,0.328,144.435,4,1vgjN6nIPNKiiQGE9PtzTT,221259,"['electro', 'freestyle', 'funk', 'new jack swing', 'quiet storm', 'urban contemporary']",51,1iQS32l0NPcZeJKVrvayS2,38372,"['electro', 'new jack swing']",48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lisa Lisa & Cult Jam,Full Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0047CfWoMPpXkZlizPQAb2,Rich Girl,27,236213,0,"['Gwen Stefani', 'Eve']","['4yiQZ8tQPux8cPriYMWUFP', '4d3yvTptO48nOYTPBcPFZC']",11/23/2004,2004,0.856,0.754,7,-2.728,0,0.0416,0.0294,1.49E-05,0.206,0.722,98.018,4,4yiQZ8tQPux8cPriYMWUFP,4606057,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'urban contemporary']",78,4d3yvTptO48nOYTPBcPFZC,863519,"['dance pop', 'hip hop', 'hip pop', 'philly rap', 'pop rap', 'r&b', 'rap', 'urban contemporary']",70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gwen Stefani,Eve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
004a0SY8lPBwVnLCtO9aOO,"Table Fan, Low Speed - Loopable with no fade",36,72223,0,"['Erik Eriksson', 'Sleep Solution for Tinnitus']","['2c5WYCqQGs0UttiLCzVfOe', '52O2TNxylxwGKkAj6wyZTH']",12/25/2016,2016,0,0.00125,1,-27.592,1,0,0.908,1,0.111,0,0,0,2c5WYCqQGs0UttiLCzVfOe,1261,['background music'],75,52O2TNxylxwGKkAj6wyZTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erik Eriksson,Sleep Solution for Tinnitus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
004ADkC8JLeDkT5HGsPDBm,เลี้ยงส่ง,4,239867,0,['So Cool'],['4qKVhVoyPymnhT1XiXoTJy'],11/29/2005,2005,0.559,0.713,8,-4.029,0,0.0318,0.123,0,0.1,0.734,164.048,4,4qKVhVoyPymnhT1XiXoTJy,53525,['thai rock'],35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,So Cool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
004cCP7Csq7U0m67DDzEFs,"Variations and Fugue on a Theme by Handel, Op. 24: Variation V",0,72147,0,"['Johannes Brahms', 'Eugene Istomin']","['5wTAi7QkpP6kp8a54lmTOq', '0gE6uErl9csKjL0JYGphw7']",1946,1946,0.419,0.0874,3,-27.612,0,0.0419,0.995,0.922,0.12,0.507,64.008,5,5wTAi7QkpP6kp8a54lmTOq,690326,"['classical', 'german romanticism', 'late romantic era']",66,0gE6uErl9csKjL0JYGphw7,190,['american classical piano'],19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johannes Brahms,Eugene Istomin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
004dqsaJ3B8BBpqpN0F4YT,The Battle Belongs to the Lord,31,186333,0,['Petra'],['1LmsXfZSt1nutb8OCvt00G'],1989,1989,0.665,0.5,7,-9.579,0,0.0345,0.0862,2.33E-06,0.104,0.95,119.969,4,1LmsXfZSt1nutb8OCvt00G,100149,"['ccm', 'christian alternative rock', 'christian metal', 'christian music', 'deep christian rock', 'rock cristiano', 'worship']",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Petra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
004G9E3EZhxxn5aE9yEQqx,Sandwiches de Miga,34,180713,0,"[""Pappo's Blues""]",['59dLJG3ZVwkMZLFKByQCJB'],11/25/1972,1972,0.393,0.779,5,-8.103,0,0.0361,0.00301,0.161,0.283,0.525,88.419,4,59dLJG3ZVwkMZLFKByQCJB,175776,"['argentine rock', 'blues latinoamericano', 'latin alternative', 'latin metal', 'latin rock', 'rock en espanol', 'rock nacional']",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pappo's Blues],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
004ltC6j7SM8J06Egoa4wN,Kot Mon,19,251960,0,['Pause'],['1pTiPuAABytFjsXsUwgsNE'],1999,1999,0.762,0.824,7,-7.571,1,0.0723,0.155,9.56E-05,0.097,0.756,98.072,4,1pTiPuAABytFjsXsUwgsNE,84863,"['classic thai pop', 'thai pop', 'thai rock']",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pause,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
